title,link,episode_no,interviewer,speaker,transcript
"Menschen, Maßnahmen, Mutationen - Skript herunterladen",https://www.ndr.de/nachrichten/info/coronaskript262.pdf,72,Korinna Hennig,Christian Drosten,"Inzwischen ist es nicht mehr so teuer, wenn man Proben sammelt. Wir haben für einen Sequenzierlauf, also für so einen Analysevorgang, hohe Grundkosten. Wenn wir nur ein Virus sequenzieren, dann kostet – das je nach System, das wir benutzen, an einen reinen Sachmitteln ohne Personalmittel – irgendetwas im Bereich von 150 Euro. Wenn man sich technisch geschickt anstellt, aber normalerweise noch deutlich mehr, also durchaus 1000 oder 2000 Euro. Man kann in diesen Sequenzierlauf aber auch eine ganze Zahl von Sequenzen reintun. Also zum Beispiel 90 Stück auf einmal ist durchaus möglich, nur mal von der Vorstellung her. Dann werden die Kosten deutlich geringer. Die Frage ist einfach, hat man in dem Moment so viel zum Sequenzieren? Das heißt, man muss sammeln, man muss Proben sammeln, darum ist das Sequenzieren auch nicht unbedingt ein Tagesgeschäft, sondern eher eine Art Wochengeschäft. Das heißt, wenn der Patient nachgewiesen wird, Probe wird heute Vormittag eingeschickt, heute Nachmittag läuft die PCR, ist positiv. Dann heißt es nicht, dass man morgen gleich das Sequenzierergebnis hat, das kommt in der Regel erst nächste Woche. Da gibt es dann einfach auch noch die Rolle für den Mutationsnachweis. Das heißt, wenn man zum Beispiel als Gesundheitsamt sofort wissen will, ist da so eine Mutante im Spiel, dann kann man auch per PCR einfach nachtesten. Dann weiß man das sofort. Also innerhalb von ein paar Stunden zusätzlich, ob diese Mutationen, die gerade im Gespräch sind, ob die vorliegen."
"Menschen, Maßnahmen, Mutationen - Skript herunterladen",https://www.ndr.de/nachrichten/info/coronaskript262.pdf,72,Korinna Hennig,Korinna Hennig,"Nun gab es gestern wieder mal eine Meldung, die für Aufmerksamkeit gesorgt hat, aus dem Bereich dieser Mutationen. Bei einem Klinikausbruch in GarmischPatenkirchen sei eine neue Variante beteiligt, und zwar eine bisher unbekannte. Dann hieß es, die wird jetzt im Labor von Christian Drosten sequenziert. Ich kann es verraten, wir haben gestern schon darüber telefoniert. Bei vielen klingeln gleich die Alarmglocken. Und so, wie Sie jetzt lachen, haben Sie gestern auch gelacht. Was ist da los? NEUE,"
"Menschen, Maßnahmen, Mutationen - Skript herunterladen",https://www.ndr.de/nachrichten/info/coronaskript262.pdf,72,Korinna Hennig,Christian Drosten,"Ehrlich gesagt, ich wusste überhaupt nichts davon. Dann habe ich da mal reingeschaut und dachte, was ist denn das für ein Klamauk, was da so gerade durch die Medien geistert? Da stand dann so etwas wie „neue Mutationen, die noch nicht mal Herr Drosten kennt“ oder so etwas. Dazu muss ich sagen, es gibt ganz viele Mutation, die ich nicht kenne. Das ist vollkommen normal. Dann ist es aber in diesem speziellen Fall so: Wir machen natürlich zunächst einen Mutationsnachweis. Auch bei uns werden Proben zur Sequenzierung gesammelt. Und in diesem Fall, wie in vielen anderen Fällen auch, ist das einfach so, wir finden schon einen ersten Hinweis auf eine Mutation. Aber wir sind da ganz gerne auf der sicheren Seite. Und wir testen dann noch ein weiteres Merkmal für die typische Mutation, um die es jetzt in Großbritannien geht, also die B.1.1.7-Klade. Die hat mehrere Merkmale. Die kann man mit mehreren Mutations-PCRs nachweisen. Und wir verlangen immer, dass zumindest mal zwei von diesen Merkmalen nachgewiesen sind, bevor wir sagen, wir haben einen Verdacht auf eine solche Variante. Das sagen wir dann den jeweiligen Gesundheitsämtern oder Kliniken. Und sagen denen auch dazu: Wir müssen aber auch noch die Bestätigung per Sequenzierung machen. Es ist eher ein Formalismus, wir sagen Ihnen jetzt schon mal, das ist diese britische Variante. Also Vorsicht, bitte erhöhte Infektionskontrolle wirken lassen hier, damit das nicht zu einem Cluster wird. Also das ist so meistens, wie wir kommunizieren. Und in diesem Fall war das aber nicht so, dass sich das bestätigt hat. Wir haben einen ersten Hinweis gesehen, aber der zweite Hinweis hat sich nicht bestätigt, die zweite Mutations-PCR. Das haben wir so auch mitgeteilt. Und es hat, wenn ich das aus dem Interview, das da gegeben wurde, richtig verstehe, auch der Kollege dort vor Ort der Presse genau richtig gesagt. Es hat sich dann in der Presse verselbständigt, das Ganze, und ist zu so einer Geschichte geworden. Aber es ist nicht so, dass wir in dem Moment, wo die eine Marker-Mutation – wie wir sagen – nachgewiesen ist und die zweite nicht, dass wir dann plötzlich ratlos sind. Sondern wir haben schon einen relativ konkreten Verdacht, was für eine Virus-Variante das ist. Das ist eine, die relativ weit verbreitet ist in Deutschland und die auch diese erste Marker-Mutation immer positiv anschlagen lässt, aber die zweite eben nicht. Und das ist ein Virus, von dem man nicht sagen kann, dass das irgendeine Bedeutung hat, irgendeine erhöhte Übertragbarkeit oder so etwas. Dennoch kann ich im Moment noch nicht mit Sicherheit sagen, dass es diese eigentlich recht verbreitete Variante ist. Da müssen wir die Sequenzierung abwarten. Und das machen wir auch. Es gibt da also überhaupt keinen Grund zur Beunruhigung."
"Menschen, Maßnahmen, Mutationen - Skript herunterladen",https://www.ndr.de/nachrichten/info/coronaskript262.pdf,72,Korinna Hennig,Korinna Hennig,"Also strenggenommen: Business as usual, wie man es schon seit langem in der Pandemie kennt, weil es einfach verschiedene Varianten gibt."
"Menschen, Maßnahmen, Mutationen - Skript herunterladen",https://www.ndr.de/nachrichten/info/coronaskript262.pdf,72,Korinna Hennig,Christian Drosten,"Man muss dazu sagen, es kann auch immer sein, dass man in der Sequenzierung mal etwas findet, was sehr selten ist. Oder sogar etwas, das man zum ersten Mal sieht. Das ist uns allen auch schon untergekommen. Aber auch dann besteht kein Grund zur Beunruhigung. In dem Sinne, dass dieses gefundene Virus mit ein paar Mutationsmerkmalen sich gegenüber all dem Rest der Viren anders verhalten würde. Denn die restlichen Sars-Coronavirus-2, die sind schon ein ausreichend großes Problem. Also auch damit hat man schon genug zu tun."
"Menschen, Maßnahmen, Mutationen - Skript herunterladen",https://www.ndr.de/nachrichten/info/coronaskript262.pdf,72,Korinna Hennig,Korinna Hennig,"Also wir müssen aufpassen, dass wir nicht im Sinne der selektiven Wahrnehmung bei jeder Variante, die irgendwo auftaucht, Gefahr laufen, in medialen Alarmismus zu verfallen. Trotzdem noch mal zur Erklärung, die Unterscheidung, warum man bei den Varianten aus Großbritannien und aus Südafrika und jetzt womöglich auch aus Brasilien genauer hinguckt, liegt an der Schnelligkeit der Mutationen und der Vielzahl der Mutationen in empfindlichen Bereichen in diesen Varianten. Kann man das so zusammenfassen?"
"Menschen, Maßnahmen, Mutationen - Skript herunterladen",https://www.ndr.de/nachrichten/info/coronaskript262.pdf,72,Korinna Hennig,Christian Drosten,"Wenn Sie mit Schnelligkeit Übertragbarkeit meinen, dann ja."
"Menschen, Maßnahmen, Mutationen - Skript herunterladen",https://www.ndr.de/nachrichten/info/coronaskript262.pdf,72,Korinna Hennig,Korinna Hennig,"Es war auch die Rede davon, dass die da so viele Mutationen so überraschend gemeinsam aufgetaucht sind. Zumindest in der Beobachtung überraschend. Sie hatten schon gesagt hat, vielleicht hat man da einen Stammbaumast lange Zeit nicht genug nachverfolgt, um das zu sehen."
"Menschen, Maßnahmen, Mutationen - Skript herunterladen",https://www.ndr.de/nachrichten/info/coronaskript262.pdf,72,Korinna Hennig,Christian Drosten,"Genau. Also dass da plötzlich so viele Mutation auf einmal in so einer Virus-Klade drin sind, die andere Kladen vielleicht nicht in dieser Kombination haben. Das ist aber sowieso noch ein Rätsel. Also diese B.1.1.7.-Klade, die hängt an einem langen intermediären Ast, das heißt, die Quelle dieser Viruspopulation ist über lange Zeit nicht beprobt worden. Die Frage ist, wo war diese Viruspopulation in der Zeit? Das kann sein, dass die einfach in einem anderen Land war. Haben wir schon drüber geredet, anderer Wirt, anderes Land oder vielleicht sogar ein immunsupprimierter Patient, was ich persönlich weniger glaube. Ich glaube tatsächlich an diese Anderes-Land-Hypothese. Aber wir werden das irgendwann auch beantwortet bekommen."
"Menschen, Maßnahmen, Mutationen - Skript herunterladen",https://www.ndr.de/nachrichten/info/coronaskript262.pdf,72,Korinna Hennig,Korinna Hennig,"Können Sie uns denn heute schon ein bisschen mehr beantworten, wie weit jetzt sich diese englische Variante zum Beispiel in Deutschland verbreitet hat, und vielleicht auch die südafrikanische Mutante?"
"Menschen, Maßnahmen, Mutationen - Skript herunterladen",https://www.ndr.de/nachrichten/info/coronaskript262.pdf,72,Korinna Hennig,Christian Drosten,"Ja, es gibt eine oder vielleicht zwei, muss man sagen, neue Studien zu beiden Themen, also die eine über das britische Virus, die 1.1.7.-Mutante, und auch über die südafrikanische. Die umfangreichere Studie ist die aus England. Da wurde noch mal in einem anderen Datensatz nachgeschaut. Wir haben schon mal gesagt, Analysen, die bis jetzt gemacht wurden aus England, die sind qualitativ sehr, sehr gut von der statistischen Methodik her. Die haben nur eben ein kleines Problem: Die fußen eigentlich auf so grob denselben Daten mit unterschiedlichen Beimischungen von Daten. Diese grundlegenden Daten sind eigentlich die TestAnd-Trace-Daten. Also die Daten aus der Routinediagnostik und Fallverfolgung im niedergelassenen Bereich. In England ist das die sogenannte Pillar-2- Diagnostik. Also der ambulante Bereich, der ist relativ schnell aufgebaut worden, nachdem man in der ersten Welle in England gemerkt hat, wir machen zu wenig Diagnostik, hat man dann gewaltig nachgeholt und macht inzwischen viel mehr Diagnostik als in Deutschland. Das ist basierend auf einem guten Kooperationssystem zwischen dem niedergelassenen Bereich und einigen akademischen Institutionen und natürlich auch den Public-Health-Institutionen. Da ist es so, dass ungefähr 35 Prozent aller Proben in England von einer Gruppe von kommerziellen Laboren getestet werden, die ein bestimmtes PCR-System benutzen. Und in diesem PCR System ist zufällig durch den Ausfall eines Amplifikationsfragments aufgefallen, dass es diese Mutante überhaupt gibt. Das muss man vielleicht auch noch einmal wiederholen. Die ist nicht durch Sequenzieren aufgefallen, sondern die ist durch den Ausfall einer von drei Zielregionen in der PCR aufgefallen."
"Menschen, Maßnahmen, Mutationen - Skript herunterladen",https://www.ndr.de/nachrichten/info/coronaskript262.pdf,72,Korinna Hennig,Korinna Hennig,Da hat es ein von drei Signalen nicht gegeben.
"Menschen, Maßnahmen, Mutationen - Skript herunterladen",https://www.ndr.de/nachrichten/info/coronaskript262.pdf,72,Korinna Hennig,Christian Drosten,"Ja, genau. Das ist dieser sogenannte S-Gene-TargetFailure. So wird das eben genannt. Ist vielleicht auch wichtig, dass für Deutschland noch mal zu konnotieren. Also es geht nicht immer nur darum, jetzt ganz viel zu sequenzieren. Damit hätte man das in England auch vielleicht ein bisschen später erst gesehen. Sondern man braucht eine gute Labortestung und den Nachweis von Mutationen über die PCR, den sollte man nicht vernachlässigen. Darüber werden wir gerade in den nächsten Wochen in Deutschland die Informationen zur Verbreitung der Mutante bei uns bekommen. Aber jetzt noch mal zurück. Das ist der Tatbestand gewesen. Man hat das zufällig an einem Teil der englischen Proben gefunden. Es ist eigentlich bis heute auch nicht weiter ausgeweitet, sondern es wurden einfach diese Daten, die nun mal da waren, zusammen mit Sequenzdaten, die dann auch noch gemacht wurden, ausgewertet und haben zu den bisherigen Studien geführt. Jetzt gibt es eine neue Studie, die hat einen grundsätzlich anderen Ansatz. Das ist also ein nationaler Survey, also eine gezielte nationale Erhebung, die nicht aus der Routinediagnostik kommt, sondern die aus der Forschung zusammengestellt wurde, und das dann eben auch mit einer demographischen Maßgabe. Also mit der Idee, wir wollen so die Proben nehmen, wie auch die Bevölkerung von der Geografie verteilt ist, vom Alter her und ohne eine weitere Schwäche dieser Test-and-Trace-Diagnostik, dieser Routinediagnostik. Wir wollen das nicht symptomgerichtet machen. Also, wir wollen nicht jeden testen, der Symptome hat, und die anderen wollen wir nicht testen, sondern wir wollen anerkennen, es gibt ja auch Asymptomatische, und wir machen einfach eine strukturierte Haushaltsstudie. Wir fragen ein Statistisches Amt nach einer schönen Zusammensetzung für eine bevölkerungsrepräsentative Studie. Dann gehen wir in diese ausgewählten Haushalte und beproben dort jeden, der in dem Haushalt ist, wohlgemerkt oberhalb von zwei Jahren. Ganz kleine Kinder werden nicht beprobt in der Studie. Und führen dann die Daten zusammen. Die haben praktischerweise, das ist auch Zufall gewesen, gerade genau diesen PCR-Test benutzt, wo es diesen Ausfall gibt, wo es dieser Marker-Mutation gibt. Und diese Daten, diese PCR-Daten, hat man ganz unabhängig in einem großen Team unter Federführung der Universität Oxford ausgewertet, und das auch wieder mit statistisch ähnlich hochwertigen Methoden. Das ist eine beeindruckende Studie, die jetzt dieser Fragezeichen entfernt, die ich auch immer mit diesen Daten hatte. Ich hatte immer dazugesagt, das kann man als experimenteller Virologe fast gar nicht glauben, dass das so ein starker Effekt ist. Da muss man noch mal genauer hinschauen. Und jetzt neben den sicherlich auch kommenden funktionell-virologischen Laborstudien ist das eine Studie, die auf die epidemiologische Art und Weise genauer hingeschaut hat. Da können wir jetzt erst mal noch mal sagen, der bisherige Befund, der bisherige Eindruck war ja, dass wir eine 50 Prozent, vielleicht sogar 70 Prozent höhere Übertragbarkeit hatten."
"Menschen, Maßnahmen, Mutationen - Skript herunterladen",https://www.ndr.de/nachrichten/info/coronaskript262.pdf,72,Korinna Hennig,Korinna Hennig,Dieser neuen Variante.
"Menschen, Maßnahmen, Mutationen - Skript herunterladen",https://www.ndr.de/nachrichten/info/coronaskript262.pdf,72,Korinna Hennig,Christian Drosten,"Genau. Und dieser 70-Prozent-Wert, der wurde in den Medien viel diskutiert. Das ist aber, wenn man zumindest bei der Erhöhung des R-Werts bleibt, das obere Ende des Vertrauensbereichs. Man hatte da eher im Bereich von 45 bis 70 Prozent in verschiedenen Studien diese Vertrauensbereiche gelegt. Und gleichzeitig, das war auch ein Eindruck, den man vorher schon gewonnen hatte, gibt es einen Unterschied in den sogenannten Attack Rates, In der Hinsicht, dass man sagt, wenn einer die Mutante hat, dann sind in seinem Umfeld 15 Prozent Sekundärinfektionen zu sehen. Wenn einer die Nicht-Mutante hat, dann sind in diesem Datensatz in seinem Umfeld nur elf Prozent Sekundärinfektionen zu sehen. Das ist also ein Datensatz aus einer anderen Quelle, einer öffentlichen Quelle, Public Health England, also die Public-Health-Struktur dort. Da hat man auch eine Unterschiedlichkeit in der Weitergebung gefunden. Das so als Anhalt der Unterschiedlichkeit in der Infektiosität zu nehmen. Was man gemacht hat, ist, man hat diese nicht gestörten Daten angeschaut, diese gezielt wissenschaftlich erhobenen Daten."
"Menschen, Maßnahmen, Mutationen - Skript herunterladen",https://www.ndr.de/nachrichten/info/coronaskript262.pdf,72,Korinna Hennig,Korinna Hennig,Die auch in die Dunkelziffer reingucken können.
"Menschen, Maßnahmen, Mutationen - Skript herunterladen",https://www.ndr.de/nachrichten/info/coronaskript262.pdf,72,Korinna Hennig,Christian Drosten,"Richtig, die auch die asymptomatischen Übertragungen anschauen. Da ist man schon ein bisschen schlauer geworden in der Hinsicht, dass man sagen kann, pro Tag ist die Übertragung um sechs Prozent höher als beim Wildtyp. Jetzt darf man diese sechs Prozent nicht mit den vorherigen 50 bis 60, 70 Prozent vergleichen, sondern das ist ja pro Tag, das muss man jetzt noch umrechnen. Und je nachdem, was man als Generationszeit annimmt, die muss man dann nämlich mit reinrechnen, um das mit den vorherigen Aussagen vergleichen zu können, kommt man auf eine Steigerung nicht von 50 bis 70 Prozent, sondern eher von 35 Prozent, aber die jetzt auch ziemlich wasserdicht."
